"partnerId","type","organization","energy","active","zip","city","street","houseNumber","iban","bic","bank","accountHolder","accountingAllocationIndicator","deleted","reminderEmailAddress"
"9903258000007","provider","EHA ENERGIE ","electricity","1","20097","Hamburg","Amsinckstr.","61",,"HSHNDEHHXXX","HSH NORDBANK AG",,"standard","0","netznutzung@eha.net"
"9903166000008","provider","REWAG KG ","electricity","1","93055","Regensburg","Greflingerstr.","22",,"BYLADEM1RBG","SPARKASSE REGENSBURG",,"standard","0","lieferantenwechsel@rewag.de"
"9903289000000","provider","SW HANAU GMBH ","electricity","1","63450","Hanau","Leipziger Str.","17",,NULL,NULL,,"standard","0","UTILMD@stadtwerke-hanau.de"
"9903480000007","provider","KOFLER ENERGIES VERTRIEBSGESELLSCHAFT","electricity","1","10969","Berlin","Zimmerstr.","23","DE53200300000015493075","HYVEDEMM300","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","edifact@koflerenergies.com"
"9903201000004","provider","ALBWERK GMBH & CO KG ","electricity","1","73312","Geislingen","Eybstr.","98-102",,"GENODES1VGP","VOLKSBANK GOEPPINGEN EG",,"standard","0","sibel.secil@albwerk.de"
"9903435000002","provider","GARMISCH-PARTENKIRCHEN ","electricity","1","82467","Garmisch-Partenkirchen","Adlerstr.","25",,NULL,NULL,,"standard","0","mako@gw-gap.de"
"9903445000000","provider","A&A STROMALLIANZ GMBH ","electricity","1","10119","Berlin","Zehdenicker Str.","19",,"BELADEBEXXX","BERLINER SPARKASSE - LANDESBANK BERLIN AG",,"standard","0","netznutzung@stromallianz.de"
"9903423000006","provider","GW HARDT ","electricity","1","78739","Hardt","Mariazeller Str.","1",,NULL,NULL,,"standard","0","rimmele.ganter@hardt-online.de"
"9903830000003","provider","ENERGIE CALW GMBH ","electricity","1","75365","Calw","Robert-Bosch-Str.","20",,"PZHSDE66XXX","SPARKASSE PFORZHEIM CALW",,"standard","0","marktkommunikation@encw.de"
"9903100000006","provider","Green Planet Energy eG","electricity","1","74523","Schwäbisch Hall","An der Limpurgbrücke","1",,"HYVEDEMM300","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","lieferantenwechsel@green-planet-energy.de"
"9903101000005","provider","EW SCHÖNAU VERTRIEBS GMBH  ","electricity","1","79677","Schönau","Friedrichstr.","53-55",,"GENODEM1GLS","GLS GEMEINSCHAFTSBANK EG",,"standard","0","versorgerwechsel@ews-schoenau.de"
"9903368000004","provider","KBG KRAFTSTROM-BEZUGSGENOSSENSCHAFT","electricity","1","34576","Homberg","Ostpreußenweg","5",,NULL,NULL,,"standard","0","lf.electricity.kbg@rz-gkk.de"
"9903071000002","provider","SW PFARRKIRCHEN ","electricity","1","84347","Pfarrkirchen","Äußere Simbacher Str.","76",,NULL,NULL,,"standard","0","kundenzentrum@swpan.de"
"9903473000006","provider","SW SCHORNDORF ","electricity","1","73614","Schorndorf","Augustenstr.","7",,"VOBADESSXXX","VOLKSBANK STUTTGART EG",,"standard","0","miriam.hoppe@stadtwerke-schorndorf.de"
"9903138000002","provider","SW WAIBLINGEN GMBH ","electricity","1","71332","Waiblingen","Schorndorfer Str.","67",,"SOLADES1WBN","KREISSPARKASSE WAIBLINGEN",,"standard","0","lieferantenwechsel@stadtwerke-waiblingen.de"
"9903275000006","provider","ENERGIEVERSORGUNG MITTELRHEIN AG","electricity","1","56073","Koblenz","Ludwig-Erhard-Str.","8","DE33570700450013210000","DEUTDE5M570","DEUTSCHE BANK AG",,"standard","0","lieferantenwechsel@evm.de"
"9903629000008","provider","GW STEIßLINGEN ","electricity","1","78256","Steißlingen","Schulstr.","19",,"SOLADES1SNG","SPARKASSE HEGAU-BODENSEE",,"standard","0","gemeinde@steisslingen.de"
"9903255000000","provider","WSW ENERGIE UND WASSER AG ","electricity","1","42281","Wuppertal","Bromberger Str.","39-41",,"WUPSDE33XXX","STADTSPARKASSE WUPPERTAL",,"standard","0","vertrieb@wsw-online.de"
"9903163000001","provider","SW BIELEFELD GMBH ","electricity","1","33611","Bielefeld","Schildescher Str.","16",,"SPBIDE3BXXX","SPARKASSE BIELEFELD",,"standard","0","bilanzkreiswechsel@stadtwerke-bielefeld.de"
"9904308000004","provider","SW NEUFFEN AG ","electricity","1","72639","Neuffen","Bahnhofstr.","32",,"ESSLDE66XXX","KREISSPARKASSE ESSLINGEN-NUERTINGEN",,"standard","0","clearing.neuffen@edi.ecoswitch.de"
"9903696000007","provider","SW EMMERICH GMBH ","electricity","1","46446","Emmerich","Wassenbergstr.","1",,"WELADED1EMR","SPARKASSE RHEIN-MAAS",,"standard","0","vertrieb@swe-gmbh.de"
"9903756000004","provider","EWR AKTIENGESELLSCHAFT ","electricity","1","67547","Worms","Lutherring","5",,NULL,NULL,,"standard","0","marktkommunikation.vertrieb@ewr.de"
"9903539000007","provider","SW SOEST GMBH ","electricity","1","59494","Soest","Aldegreverwall","12",,NULL,NULL,,"standard","0","w.walter@stadtwerke-soest.de"
"9903078000005","provider","ENERGIE SAARLORLUX ","electricity","1","66111","Saarbrücken","Richard-Wagner-Str.","14-16",,"SAKSDE55XXX","SPARKASSE SAARBRUECKEN",,"standard","0","marktprozesse@energie-saarlorlux.com"
"9903290000007","provider","RHÖNENERGIE FULDA GMBH","electricity","1","36037","Fulda","Bahnhofstr.","2",,NULL,NULL,,"standard","0","marktkommunikation@re-fd.de"
"9903305000009","provider","VSE AG ","electricity","1","66121","Saarbrücken","Heinrich-Böcking-Str.","10-14",,NULL,NULL,,"standard","0","dewald-michael@vse.de"
"9903273000008","provider","SW MÜNSTER GMBH ","electricity","1","48155","Münster","Hafenplatz","1",,"WELADED1MST","SPARKASSE MUENSTERLAND OST",,"standard","0","Lieferantenwechsel-Vertrieb-Strom@stadtwerke-muenster.de"
"9903457000006","provider","NEW ENERGIE GMBH ","electricity","1","4123641209","Mönchengladbach","Odenkirchener Str.","201",,NULL,NULL,,"standard","0",
"9903230000009","provider","Endesa Energía S.A. Zweigniederlassung Frankfurt a","electricity","1","60322","Frankfurt","Eschersheimer Landstr.","44",,NULL,NULL,,"standard","0","Operations@endesa.de"
"9903225000006","provider","Elektrizitätswerk Mittelbaden AG & Co. KG","electricity","1","77933","Lahr","Lotzbeckstr.","45",,"SOLADES1OFG","SPARKASSE OFFENBURG/ORTENAU",,"standard","0","mako@e-werk-mittelbaden.de"
"9903546000008","provider","SW GOEPPINGEN  ","electricity","1","73033","Göppingen","Großeislinger Str.","30",,NULL,NULL,,"standard","0","vertrieb@evf.de"
"9903421000008","provider","EW WENNENMÜHLE SCHÖRGER KG ","electricity","1","86733","Alerheim","Wennenmühle","1",,NULL,NULL,,"standard","0","verwaltung@ew-schoerger.de"
"9903586000000","provider","E.WA RISS GMBH & CO. KG ","electricity","1","88400","Biberach","Freiburger Str.","6",,"SBCRDE66XXX","KREISSPARKASSE BIBERACH",,"standard","0","lieferantenwechsel@ewa-riss.de"
"9903585000001","provider","VERSON ENERGIE-PARTNER ","electricity","1","47804","Krefeld","St. Töniser Str.","124",,NULL,NULL,,"standard","0","christine.koste@verson.de"
"9903742000000","provider","SW AUGSBURG ENERGIE GMBH ","electricity","1","86152","Augsburg","Hoher Weg","1",,"HYVEDEMM408","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","lieferantenwechsel@sw-augsburg.de"
"9903680000005","provider","FREISINGER SW VERSORGUNGS-GMBH ","electricity","1","85354","Freising","Wippenhauser Str.","19",,"BYLADEM1FSI","SPARKASSE FREISING",,"standard","0","lieferant@freisinger-stadtwerke.de"
"9904030000009","provider","ÜBERLANDWERK SCHÄFTERSHEIM","electricity","1","97990","Weikersheim","Klosterhof","3","DE39673525650000400879","SOLADES1TBB","SPARKASSE TAUBERFRANKEN",,"standard","0","kerstin.zeitler@uews.de"
"9903613000006","provider","ENERGIEVERSORGUNG TROSSINGEN","electricity","1","78647","Trossingen","Bahnhofstr.","9","DE81643500700000909400","SOLADES1TUT","KREISSPARKASSE TUTTLINGEN",,"standard","0","Versorgerwechsel@swtro.de"
"9903660000009","provider","ENERGIEALLIANZ AUSTRIA GMBH ","electricity","1","45138","Essen","Huttropstr.","60",,NULL,NULL,,"standard","0","wechsel@energieallianz.at"
"9903643000000","provider","DB ENERGIE GMBH ","electricity","1","60326","Frankfurt","Pfarrer-Perabo-Platz","2",,"PBNKDEFFXXX","DB PRIVAT- UND FIRMENKUNDENBANK AG (POSTBANK)",,"standard","0","DBEnergie-Liefermanagement@deutschebahn.com"
"9903468000003","provider","DESSAUER STROMVERSORGUNG GMBH ","electricity","1","06812","Dessau",,,,NULL,NULL,,"standard","0","mako@dvv-dessau.de"
"9903409000004","provider","SW BALINGEN GMBH ","electricity","1","72336","Balingen","Wasserwiesen","37",,NULL,NULL,,"standard","0","wo@stadtwerke.balingen.de"
"9903409000004","provider","SW BALINGEN GMBH ","electricity","1","72336","Balingen","Wasserwiesen","37",,"SOLADES1BAL","SPARKASSE ZOLLERNALB",,"standard","0","wo@stadtwerke.balingen.de"
"9903165000009","provider","AVU AG ","electricity","1","58285","Gevelsberg","An der Drehbank","18",,NULL,NULL,,"standard","0","vertriebsservice@avu.de"
"9903165000009","provider","AVU AG ","electricity","1","58285","Gevelsberg","An der Drehbank","18",,NULL,NULL,,"standard","0","Lieferantenwechsel-SLP@avu.de"
"9903205000000","provider","Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH","electricity","1","53111","Bonn","Welschnonnenstr.","4",,NULL,NULL,,"standard","0","enw-kundenservice@stadtwerke-bonn.de"
"9903238000001","provider","Enovos Energie Deutschland GmbH","electricity","1","65187","Wiesbaden","Konrad-Adenauer-Ring","33",,"BHFBDEFF500","ODDO BHF AKTIENGESELLSCHAFT",,"standard","0","marktkommunikation-eed@enovos.eu"
"9903323000007","provider","E.ON ENERGIE DEUTSCHLAND GMBH","electricity","1","80634","München","Arnulfstr.","203",,"DEUTDEMMXXX","DEUTSCHE BANK AG",,"standard","0","lieferantenwechsel@eon-energie.com"
"9905950000004","provider","BERGEN ENERGI DEUTSCHLAND GmbH ","electricity","1","10115","Berlin","Novalisstr.","10",,"NDEADEFFXXX","NORDEA BANK ABP FRANKFURT BRANCH",,"standard","0","heiner.walbaum@bergen-energi.com"
"9903654000007","provider","SW HAMM ","electricity","1","59065","Hamm","Südring","1-3",,NULL,NULL,,"standard","0","wechselmanagement@stadtwerke-hamm.de"
"9903083000008","provider","ENGIE DEUTSCHLAND AG","electricity","1","10829","Berlin","Tempelhofer Weg","44",,NULL,NULL,,"standard","0","netznutzung@de.engie.com"
"9903624000003","provider","VERBUND Energy4Business GmbH","electricity","1","01010","Wien","Am Hof ","6a",,NULL,NULL,,"standard","0","wechselmanagement.sales@verbund.com"
"9903485000002","provider","INDEPENDENTPOWER","electricity","1","30159","Hannover","Theaterstr.","4/5",,NULL,NULL,,"standard","0","clearing@energylink.de"
"9903825000000","provider","PASM Power and Air Condition Solution Management G","electricity","1","81673","München","Dingolfinger Str. ","1 - 15",,NULL,NULL,,"standard","0","Uwe.Lang@pasm.de"
"9903591000003","provider","SW EINBECK ","electricity","1","37574","Einbeck","Grimsehlstr.","7",,NULL,NULL,,"standard","0","marktkommunikation@stadtwerke-einbeck.de"
"9903325000005","provider","TEAG THÜRINGER ENERGIE AG","electricity","1","99087","Erfurt","Schwerborner Str.","30","DE78820700000001338888","DEUTDE8EXXX","DEUTSCHE BANK AG",,"standard","0","lieferantenwechsel-vertrieb@teag.de"
"9903916000000","msb","NETZE BW GMBH","electricity","1","70567","Stuttgart","Schelmenwasenstr.","15","DE27600501010004643542","SOLADEST600","LANDESBANK BADEN-WUERTTEMBERG",,"standard","0","edm.strom@netze-bw.de"
"9903915000001","msb","EW AACH ","electricity","1","78532","Tuttlingen","Eltastr.","1","DE52600501010004021322","SOLADEST600","LANDESBANK BADEN-WUERTTEMBERG",,"standard","0","f.Nikolauschke@enbw.com"
"9903921000003","msb","EV GAILDORF ","electricity","1","74072","Heilbronn","Badstr.","80","DE45622500300006493460","SOLADES1SHA","SPARKASSE SCHWAEBISCH HALL-CRAILSHEIM",,"standard","0","R.Buergel@enbw.com"
"9903231000008","provider","ENERGIS GMBH ","electricity","1","66121","Saarbrücken","Heinrich-Böcking-Str.","10-14",,NULL,NULL,,"standard","0","versorgungsmanagement@energis.de"
"9903932000000","provider","WATTLINE GMBH","electricity","1","94161","Ruderting","Passauer Str.","36",,NULL,NULL,,"standard","0",
"9903843000008","provider","AMPERE AG ","electricity","1","10969","Berlin","Kochstr.","22",,NULL,NULL,,"standard","0",
"9903657000004","provider","C. ENSINGER  GMBH & CO.KG ","electricity","1","73277","Owen","Schießhüttestr.","12",,"ESSLDE66XXX","KREISSPARKASSE ESSLINGEN-NUERTINGEN",,"standard","0","uflad@c-ensinger.de"
"9904815000000","provider","EW SCHAFFHAUSEN ","electricity","1","08201","Schaffhausen","Rheinstrasse","37",,"SOLADES1SNG","SPARKASSE HEGAU-BODENSEE",,"standard","0","mako@eks.ch"
"9904075000006","provider","EW ZIEGLER ","electricity","1","77876","Kappelrodeck","Venedig","10",,"SOLADES1OFG","SPARKASSE OFFENBURG/ORTENAU",,"standard","0","ziegler-ewk@24-7-online.de"
"9903267000006","provider","ENBW ODR ","electricity","1","73479","Ellwangen","Untere Brühl","2",,NULL,NULL,,"standard","0","lw-vertrieb@odr.de"
"9903398000008","provider","EV SÜDBAAR ","electricity","1","78176","Blumberg","Leo-Wohleb-Str.","3",,NULL,NULL,,"standard","0","vertrieb-strom@esb-energie.de"
"9903735000009","provider","GAS UND EW SINGEN ","electricity","1","78224","Singen","Industriestr.","9",,"BYLADEMMXXX","BAYERISCHE LANDESBANK, MUENCHEN",,"standard","0","weiler@gews.de"
"9903979000005","provider","GEBRÜDER EIRICH ","electricity","1","74736","Hardheim","Walldürner Str.","50",,"SOLADES1TBB","SPARKASSE TAUBERFRANKEN",,"standard","0","vertrieb@gebruedereirich.de"
"9904430000005","provider","GEBRÜDER MILLER ","electricity","1","88477","Schwendi","Hauptstr.","8",,"SBCRDE66XXX","KREISSPARKASSE BIBERACH",,"standard","0","info@gebrueder-miller.de"
"9903885000008","provider","GW BAIERSBRONN ","electricity","1","72270","Baiersbronn","Neumühleweg","11",,"GENODES1BAI","VOLKSBANK BAIERSBRONN EG",,"standard","0","burkhardtlars@gemeindebaiersbronn.de"
"9904224000005","provider","GW KLETTGAU ","electricity","1","79766","Klettgau","Schaffhausenerstr.","7",,"SKHRDE6WXXX","SPARKASSE HOCHRHEIN",,"standard","0","kramer@klettgau.de	"
"9903346000000","provider","GW NIEFERN-ÖSCHELBRONN ","electricity","1","75223","Niefern-Öschelbronn","Friedenstr.","11",,"PZHSDE66XXX","SPARKASSE PFORZHEIM CALW",,"standard","0","gemeindewerke@niefern-oeschelbronn.de"
"9904066000007","provider","GW SINZHEIM ","electricity","1","76547","Sinzheim","Müllhofener Str.","22",,NULL,NULL,,"standard","0","abrechnung@gw-sinzheim.de"
"9904437000008","provider","GW ZWIEFALTEN ","electricity","1","88529","Zwiefalten","Hauptstr.","30",,"GENODES1MUN","VOLKSBANK MUENSINGEN",,"standard","0","info@getreidemuehle-zwiefalten.de"
"9903391000005","provider","RIEGER GMBH &CO KG ","electricity","1","72805","Lichtenstein","Friedrichstr.","16",,"SOLADES1REU","KREISSPARKASSE REUTLINGEN",,"standard","0","vertrieb@ewr-rieger.de"
"9903558000004","provider","SW AALEN GMBH","electricity","1","73433","Aalen","Im Hasennest","9",,"OASPDE6AXXX","KREISSPARKASSE OSTALB",,"standard","0","liefermanagement@sw-aalen.de"
"9903991000009","provider","SW ALTENSTEIG ","electricity","1","72213","Altensteig","Jahnstr.","13",,"PZHSDE66XXX","SPARKASSE PFORZHEIM CALW",,"standard","0","SWA-Vertrieb@altensteig.de"
"9903721000005","provider","SW EMMENDINGEN ","electricity","1","79312","Emmendingen","Am Gaswerk","1",,"FRSPDE66XXX","SPARKASSE FREIBURG-NOERDLICHER BREISGAU",,"standard","0","lieferantenwechsel@swe-emmendingen.de"
"9903888000005","provider","SW GENGENBACH","electricity","1","77723","Gengenbach","Hauptstr.","17",,"SOLADES1GEB","SPARKASSE GENGENBACH",,"standard","0","edi-netz@stadt-gengenbach.de"
"9903559000003","provider","SW HALDENSLEBEN GMBH","electricity","1","39340","Haldensleben","Töberheide","6A",,NULL,NULL,,"standard","0","janett.neubauer@swhdl.de"
"9903565000005","provider","SW HOCKENHEIM ","electricity","1","68766","Hockenheim","Obere Hauptstr.","8",,"SOLADES1HDB","SPARKASSE HEIDELBERG",,"standard","0","netznutzung-electricity@stadtwerke-hockenheim.de"
"9903502000000","provider","SW OBERKIRCH GMBH ","electricity","1","77704","Oberkirch","Appenweiler Str.","54",,"SOLADES1OFG","SPARKASSE OFFENBURG/ORTENAU",,"standard","0","m.hohmann@oberkirch.de"
"9903143000005","provider","DREWAG ","electricity","1","01069","Dresden","Friedrich-List-Platz","2",,"DRESDEFF850","COMMERZBANK AG (FORMERLY DRESDNER BANK AG)",,"standard","0","lw_slp_vertrieb@drewag.de"
"9903141000007","provider","SW SOLINGEN ","electricity","1","42655","Solingen","Beethovenstr.","210",,NULL,NULL,,"standard","0","marktkommunikation@stadtwerke-solingen.de"
"9903395000001","provider","SW WEIMAR VERSORGUNGS GMBH","electricity","1","99427","Weimar","Industriestr.","14",,NULL,NULL,,"standard","0","vertrieb@sw-weimar.de"
"9903131000009","provider","STADTWERKE SCHWERIN SWS","electricity","1","19061","Schwerin","Eckdrift","43-45",,NULL,NULL,,"standard","0","versorgerwechsel@swsn.de"
"9903142000006","provider","SW OELSNITZ/VOGTL.GMBH ","electricity","1","08606","Oelsnitz","Boxbachweg","2",,NULL,NULL,,"standard","0","beratung@swoe.de"
"9903513000007","provider","EV NORDHAUSEN GMBH ","electricity","1","99734","Nordhausen","Straße der Genossenschaften","93",,NULL,NULL,,"standard","0","abrechnung@energie-nordhausen.de"
"9903644000009","provider","EMSCHER LIPPE ENERGIE GMBH ","electricity","1","45879","Gelsenkirchen","Ebertstr.","30",,NULL,NULL,,"standard","0","marktkommunikation@ele.de"
"9903446000009","provider","SW SONDERSHAUSEN GMBH ","electricity","1","99706","Sondershausen","Am Schlosspark","18",,NULL,NULL,,"standard","0","vogler@stadtwerke-sondershausen.de"
"9903681000004","provider","BERGISCHE LICHT UND WASSERW.GMBH","electricity","1","51469","Bergisch Gladbach","Hermann-Löns-Str.","131-133",,NULL,NULL,,"standard","0","kuendigungen@rheinenergie.com"
"9903635000000","provider","SW INGOLSTADT ENERGIE GMBH ","electricity","1","85057","Ingolstadt","Ringlerstr.","28",,NULL,NULL,,"standard","0","abrechnung.hotline@sw-i.de"
"9904151000003","provider","SW VELBERT GMBH","electricity","1","42549","Velbert","Kettwiger Str.","2",,NULL,NULL,,"standard","0","lieferantenwechsel-vertrieb@stwvelbert.de"
"9903712000006","provider","STADTWERKE BITTERFELD-WOLFEN GMBH","electricity","1","06766","Bitterfeld-Wolfen","Steinfurther Str.","46",,NULL,NULL,,"standard","0","daten.haendler@swb-w.de"
"9903874000001","provider","EW LANDSBERG","electricity","1","86899","Landsberg am Lech","Sandauer Str.","254",,NULL,NULL,,"standard","0","clearing-vertrieb@lew.de"
"9903147000001","provider","SW LÜDENSCHEID ","electricity","1","58507","Lüdenscheid","Lennestr.","2",,NULL,NULL,,"standard","0","wechselmanagement@enervie-gruppe.de"
"9903716000002","provider","ENERGIE UND WASSSER LÜBECK GMBH","electricity","1","23547","Lübeck","Moslinger Allee","9",,NULL,NULL,,"standard","0","netznutzung.vertrieb@swhl.de"
"9904154000000","provider","ÜW KRUMBACH GMBH","electricity","1","86381","Krumbach","Bahnhofstr.","4",,NULL,NULL,,"standard","0","franz.auer@uewk.de"
"9903442000003","provider","SW ROSENHEIM VERSORGUNGS GMBH","electricity","1","83022","Rosenheim","Bayerstr.","5",,NULL,NULL,,"standard","0","lieferantenwechsel-stadtwerke@swro.de"
"9900656000001","net","STADTWERKE VILLINGEN-SCHWENNINGEN GMBH","electricity","1","78048","Villingen-Schwenningen","Pforzheimer Str.","1","DE98694500650150968760","SOLADES1VSS","SPARKASSE SCHWARZWALD-BAAR",,"standard","0","Olaf.Rechenberg@svs-energie.de"
"9907277000006","net","SW SCHRAMBERG GMBH & CO. KG","electricity","1","78713","Schramberg","Gustav-Maier-Str.","11","DE10642500400000510710","SOLADES1RWL","KREISSPARKASSE ROTTWEIL",,"standard","0","netzzugang@stadtwerke-schramberg.de"
"9900004000009","net","SW AALEN GMBH","electricity","1","73433","Aalen","Im Hasennest","9","DE04614500501000680625","OASPDE6AXXX","KREISSPARKASSE OSTALB",,"standard","0","netznutzung@sw-aalen.de"
"9900010000001","net","ALBSTADTWERKE GMBH","electricity","1","72461","Albstadt","Goethestr.","91","DE44653619890001644009","GENODES1ONS","ONSTMETTINGER BANK EG",,"standard","0","netznutzung@albstadtwerke.de"
"9900019000002","net","SW ALTENSTEIG","electricity","1","72213","Altensteig","Jahnstr.","13","DE17666500850004880447","PZHSDE66XXX","SPARKASSE PFORZHEIM CALW",,"standard","0","swa-netznutzung@altensteig.de"
